**** 28 ****
100
2;111;1;2;6089
100;43;1;2;5572
135;3;1;2;2769
105;56;1;2;2680
90;124;1;2;7042
67;91;1;2;7624
147;133;1;2;1932
61;72;1;2;8527
11;47;1;2;500
137;143;1;2;4518
12;144;1;2;5430
4;93;1;2;4872
26;129;1;2;1124
147;136;1;2;8379
127;75;1;2;905
120;43;1;2;7445
94;39;1;2;3429
76;100;1;2;7100
105;12;1;2;4799
5;148;1;2;43
75;62;1;2;6786
105;65;1;2;7231
27;142;1;2;5911
102;138;1;2;1846
133;16;1;2;4072
40;135;1;2;8915
136;130;1;2;0
17;108;1;2;1356
120;62;1;2;520
21;67;1;2;2519
64;43;1;2;30
2;148;1;2;2846
85;24;1;2;7539
147;27;1;2;7878
95;10;1;2;6544
118;49;1;2;7930
85;86;1;2;4310
90;5;1;2;1319
149;124;1;2;3780
69;144;1;2;6898
90;57;1;2;6191
121;58;1;2;7088
19;143;1;2;5461
59;41;1;2;8788
137;135;1;2;4799
133;102;1;2;3399
114;88;1;2;387
126;80;1;2;8191
95;78;1;2;4264
125;48;1;2;8757
26;137;1;2;1065
67;9;1;2;5974
105;28;1;2;3716
68;86;1;2;1258
58;124;1;2;5743
109;107;1;2;6946
111;122;1;2;4784
48;97;1;2;5613
139;41;1;2;8142
105;67;1;2;3891
64;92;1;2;4379
79;8;1;2;638
53;14;1;2;8217
72;134;1;2;1304
32;93;1;2;5777
75;52;1;2;4885
24;12;1;2;206
8;111;1;2;2402
123;99;1;2;1144
67;53;1;2;2861
58;18;1;2;2802
139;96;1;2;4512
27;50;1;2;8725
46;23;1;2;3960
150;55;1;2;1653
78;129;1;2;1306
65;2;1;2;6319
122;61;1;2;8079
26;85;1;2;3129
121;1;1;2;4733
34;110;1;2;1000
136;99;1;2;1995
50;27;1;2;8396
128;73;1;2;8569
38;124;1;2;7475
41;103;1;2;4505
49;18;1;2;6607
68;41;1;2;1619
47;118;1;2;6804
26;140;1;2;7006
109;23;1;2;8766
111;61;1;2;2166
6;110;1;2;5844
55;87;1;2;1018
126;125;1;2;6992
101;67;1;2;8894
106;116;1;2;8963
15;33;1;2;7405
135;132;1;2;6623
91;59;1;2;5112

1;1;227;26
2;1;249;778
3;1;42;1530
4;1;528;2282
5;1;309;3034
6;1;59;3786
7;1;565;4538
8;1;41;5290
9;1;563;6042
10;1;468;6794
*** EOF ***
