**** 26 ****
100
150;138;1;2;5567
49;80;1;2;913
41;2;1;2;3420
137;50;1;2;5015
59;84;1;2;5039
30;80;1;2;6595
78;12;1;2;7091
41;33;1;2;8738
7;101;1;2;3271
15;39;1;2;5923
54;90;1;2;8363
71;138;1;2;4542
84;28;1;2;4595
54;66;1;2;4045
21;124;1;2;580
111;55;1;2;8211
8;132;1;2;5575
102;74;1;2;3957
42;132;1;2;1507
13;147;1;2;7447
139;50;1;2;3486
102;22;1;2;8123
46;8;1;2;1452
43;113;1;2;2417
90;134;1;2;6192
70;146;1;2;4897
84;55;1;2;8080
109;6;1;2;1156
16;48;1;2;8037
75;112;1;2;3585
74;100;1;2;2434
12;103;1;2;2208
35;50;1;2;0
39;93;1;2;3279
108;32;1;2;4012
52;4;1;2;8409
51;87;1;2;7714
32;97;1;2;6369
138;14;1;2;7818
127;88;1;2;6332
113;63;1;2;1481
49;74;1;2;2686
59;10;1;2;5487
24;48;1;2;5481
56;57;1;2;6713
18;108;1;2;1818
28;9;1;2;1656
92;40;1;2;2802
63;79;1;2;6565
134;55;1;2;2804
16;69;1;2;7966
49;118;1;2;4889
35;26;1;2;8048
25;102;1;2;7247
106;59;1;2;4903
121;76;1;2;4560
139;5;1;2;8468
145;148;1;2;4059
149;113;1;2;4137
16;96;1;2;2444
120;111;1;2;2564
38;9;1;2;6933
127;44;1;2;6111
127;68;1;2;6564
24;75;1;2;2572
29;46;1;2;4499
90;34;1;2;5404
60;81;1;2;7703
70;131;1;2;2415
59;147;1;2;3710
5;116;1;2;8920
20;4;1;2;7879
53;32;1;2;624
66;61;1;2;1643
30;136;1;2;7417
52;15;1;2;4012
52;6;1;2;8598
108;65;1;2;4830
11;134;1;2;4510
27;95;1;2;2556
137;99;1;2;8124
58;20;1;2;2179
39;125;1;2;7610
63;40;1;2;6522
56;70;1;2;2458
25;23;1;2;6672
40;126;1;2;3077
88;83;1;2;6493
118;94;1;2;5629
30;22;1;2;1973
37;8;1;2;1673
113;117;1;2;943
42;5;1;2;1419
54;119;1;2;5508
127;76;1;2;5479
35;101;1;2;6552
9;140;1;2;7929
138;129;1;2;2312
31;148;1;2;1107
12;27;1;2;378

1;1;300;10
2;1;559;762
3;1;176;1514
4;1;267;2266
5;1;71;3018
6;1;447;3770
7;1;624;4522
8;1;724;5274
9;1;609;6026
10;1;682;6778
*** EOF ***
