**** 62 ****
100
35;99;1;2;21
84;69;1;2;134
42;73;1;2;98
42;31;1;2;152
76;19;1;2;170
20;99;1;2;125
100;20;1;2;173
52;87;1;2;176
55;68;1;2;68
85;60;1;2;109
77;94;1;2;159
50;29;1;2;128
84;71;1;2;52
34;12;1;2;35
87;87;1;2;153
9;59;1;2;4
86;10;1;2;123
59;13;1;2;61
36;68;1;2;129
56;4;1;2;40
18;32;1;2;133
77;81;1;2;13
57;17;1;2;183
10;2;1;2;46
45;40;1;2;85
50;48;1;2;95
54;85;1;2;4
29;44;1;2;169
91;31;1;2;136
72;38;1;2;139
12;55;1;2;122
97;84;1;2;0
62;40;1;2;170
46;49;1;2;172
44;93;1;2;111
29;95;1;2;111
24;100;1;2;95
81;29;1;2;190
50;71;1;2;20
38;94;1;2;158
29;57;1;2;64
51;5;1;2;147
53;66;1;2;87
76;63;1;2;87
48;7;1;2;32
11;87;1;2;26
22;11;1;2;25
70;43;1;2;105
60;44;1;2;127
81;81;1;2;20
91;61;1;2;128
55;11;1;2;32
55;15;1;2;50
94;90;1;2;12
33;89;1;2;70
65;100;1;2;157
43;73;1;2;119
21;42;1;2;161
26;2;1;2;156
6;34;1;2;88
26;24;1;2;48
7;30;1;2;158
39;36;1;2;172
41;29;1;2;14
54;14;1;2;102
24;78;1;2;53
81;73;1;2;26
52;93;1;2;67
65;70;1;2;120
21;75;1;2;53
9;53;1;2;128
57;59;1;2;10
67;49;1;2;45
92;90;1;2;26
6;95;1;2;191
60;70;1;2;68
14;3;1;2;92
40;54;1;2;184
59;19;1;2;154
32;39;1;2;80
37;100;1;2;32
66;8;1;2;90
28;75;1;2;191
25;66;1;2;32
3;23;1;2;26
94;82;1;2;195
15;95;1;2;49
7;86;1;2;3
92;97;1;2;121
98;80;1;2;111
78;16;1;2;62
63;33;1;2;70
53;60;1;2;44
96;37;1;2;61
28;39;1;2;183
54;33;1;2;16
2;47;1;2;111
51;5;1;2;148
6;48;1;2;44
27;97;1;2;175

1;1;3;3896
2;1;25;5495
*** EOF ***
