**** 51 ****
100
16;8;1;2;38
7;20;1;2;33
8;16;1;2;22
13;17;1;2;2
8;7;1;2;4
13;16;1;2;8
4;7;1;2;24
19;4;1;2;20
15;15;1;2;21
13;18;1;2;37
16;5;1;2;36
6;11;1;2;8
19;10;1;2;15
2;15;1;2;32
4;2;1;2;10
1;6;1;2;5
9;9;1;2;3
5;7;1;2;18
5;14;1;2;24
18;6;1;2;21
8;13;1;2;26
16;19;1;2;8
4;9;1;2;38
20;10;1;2;24
4;6;1;2;5
14;6;1;2;31
11;6;1;2;11
14;10;1;2;30
12;15;1;2;35
16;4;1;2;20
9;11;1;2;25
15;7;1;2;23
16;10;1;2;31
14;1;1;2;33
18;4;1;2;38
15;17;1;2;35
18;7;1;2;0
2;20;1;2;29
12;3;1;2;15
7;10;1;2;19
19;19;1;2;29
4;5;1;2;35
19;20;1;2;37
3;5;1;2;17
16;14;1;2;1
6;1;1;2;29
1;18;1;2;36
1;19;1;2;7
2;2;1;2;2
18;20;1;2;11
17;19;1;2;1
6;14;1;2;6
14;13;1;2;17
11;7;1;2;2
20;2;1;2;7
1;19;1;2;7
3;11;1;2;25
19;11;1;2;15
18;12;1;2;9
20;1;1;2;8
4;17;1;2;18
5;15;1;2;24
3;8;1;2;8
13;10;1;2;34
7;9;1;2;7
14;2;1;2;5
2;4;1;2;15
19;14;1;2;37
6;11;1;2;20
15;11;1;2;21
16;6;1;2;9
6;10;1;2;23
2;5;1;2;2
10;17;1;2;31
16;3;1;2;32
3;16;1;2;5
20;9;1;2;28
7;19;1;2;33
16;5;1;2;3
17;11;1;2;5
10;18;1;2;2
11;16;1;2;12
15;17;1;2;8
17;19;1;2;16
1;14;1;2;38
5;9;1;2;25
10;8;1;2;26
10;15;1;2;24
3;10;1;2;20
18;18;1;2;23
16;19;1;2;32
18;10;1;2;19
2;4;1;2;8
10;12;1;2;6
6;4;1;2;31
16;8;1;2;19
14;9;1;2;7
20;18;1;2;33
16;20;1;2;14
9;10;1;2;12

1;1;5;1076
2;1;6;1555
*** EOF ***
