**** 26 ****
100
108;32;1;2;2051
46;36;1;2;330
126;129;1;2;2836
102;115;1;2;68
110;87;1;2;729
127;53;1;2;7295
112;15;1;2;5808
35;108;1;2;3944
21;112;1;2;7236
50;20;1;2;3560
99;127;1;2;2293
102;74;1;2;8178
133;102;1;2;1759
21;53;1;2;8623
142;12;1;2;3759
121;40;1;2;6564
118;53;1;2;2678
129;140;1;2;3835
23;10;1;2;5349
112;59;1;2;6868
124;59;1;2;2697
17;10;1;2;1622
96;44;1;2;4423
107;117;1;2;1378
30;108;1;2;7741
91;130;1;2;6581
55;97;1;2;7833
33;127;1;2;322
21;52;1;2;2483
120;13;1;2;2593
140;136;1;2;5651
39;54;1;2;8413
12;51;1;2;2208
137;7;1;2;5226
15;88;1;2;2183
107;29;1;2;3864
140;135;1;2;4861
75;70;1;2;389
150;90;1;2;8690
83;111;1;2;7352
127;2;1;2;3639
130;41;1;2;2493
45;104;1;2;6795
56;142;1;2;5602
32;7;1;2;2239
116;15;1;2;6819
80;56;1;2;7906
43;130;1;2;1825
35;129;1;2;5116
25;114;1;2;7776
80;142;1;2;2377
119;121;1;2;6969
114;68;1;2;7822
62;123;1;2;4064
114;4;1;2;6072
5;21;1;2;3588
127;3;1;2;545
83;97;1;2;7424
108;131;1;2;7605
26;58;1;2;6218
2;137;1;2;561
31;7;1;2;1581
101;23;1;2;7100
25;84;1;2;6622
39;99;1;2;78
13;103;1;2;7650
53;131;1;2;6204
148;63;1;2;6953
73;72;1;2;1285
80;97;1;2;6892
50;150;1;2;7830
11;83;1;2;7739
144;33;1;2;111
45;109;1;2;4446
119;50;1;2;1994
99;62;1;2;7698
2;115;1;2;1379
56;112;1;2;6293
11;86;1;2;6267
97;67;1;2;0
141;116;1;2;5515
22;126;1;2;647
111;120;1;2;7781
124;66;1;2;7739
70;34;1;2;1938
16;35;1;2;2802
64;36;1;2;4918
145;143;1;2;8831
41;4;1;2;3967
8;2;1;2;1633
123;142;1;2;5401
88;65;1;2;3126
37;77;1;2;6447
18;50;1;2;4464
10;21;1;2;3800
50;36;1;2;1884
2;2;1;2;3719
120;146;1;2;1213
102;88;1;2;6616
71;95;1;2;6917

1;1;1822;575
2;1;1307;3576
3;1;1850;6577
4;1;2075;9578
5;1;426;12579
6;1;562;15580
7;1;154;18581
8;1;2044;21582
9;1;2918;24583
10;1;2585;27584
*** EOF ***
