**** 19 ****
100
13;5;1;2;213
17;1;1;2;310
5;10;1;2;212
2;12;1;2;315
11;15;1;2;261
5;1;1;2;187
1;20;1;2;228
1;13;1;2;319
20;13;1;2;193
2;3;1;2;188
8;15;1;2;253
1;3;1;2;365
12;8;1;2;14
16;1;1;2;97
3;3;1;2;371
4;19;1;2;351
4;19;1;2;82
4;12;1;2;206
4;11;1;2;230
17;4;1;2;372
5;11;1;2;327
10;4;1;2;201
15;15;1;2;200
1;2;1;2;192
18;4;1;2;154
1;20;1;2;73
13;3;1;2;0
7;6;1;2;54
14;1;1;2;385
4;17;1;2;240
17;14;1;2;311
16;15;1;2;314
9;2;1;2;160
10;2;1;2;13
2;12;1;2;188
9;12;1;2;147
2;16;1;2;381
17;15;1;2;319
12;8;1;2;279
9;3;1;2;56
9;19;1;2;141
12;6;1;2;35
18;15;1;2;56
18;16;1;2;170
3;17;1;2;73
12;17;1;2;136
19;18;1;2;264
13;7;1;2;138
12;10;1;2;365
11;10;1;2;279
19;10;1;2;350
20;2;1;2;55
8;19;1;2;301
16;9;1;2;136
18;11;1;2;105
3;14;1;2;361
20;13;1;2;131
4;17;1;2;217
14;8;1;2;178
11;18;1;2;47
10;9;1;2;16
20;20;1;2;397
8;19;1;2;208
1;15;1;2;8
18;4;1;2;210
15;7;1;2;204
8;18;1;2;88
19;13;1;2;244
8;6;1;2;191
6;16;1;2;160
5;17;1;2;208
2;17;1;2;380
11;16;1;2;358
11;16;1;2;104
19;13;1;2;188
10;19;1;2;186
14;7;1;2;283
14;17;1;2;295
18;5;1;2;312
1;2;1;2;299
13;19;1;2;135
14;20;1;2;171
14;2;1;2;318
12;13;1;2;174
17;11;1;2;178
17;12;1;2;37
3;17;1;2;63
18;10;1;2;291
13;19;1;2;235
17;19;1;2;329
16;12;1;2;267
11;5;1;2;18
15;10;1;2;379
13;1;1;2;311
7;9;1;2;174
6;17;1;2;225
15;19;1;2;174
10;8;1;2;203
1;20;1;2;62
9;8;1;2;292

1;1;17;719
2;1;43;992
*** EOF ***
