**** 30 ****
100
42;181;1;2;1611
153;196;1;2;2628
36;14;1;2;62
24;86;1;2;1134
4;67;1;2;2623
140;165;1;2;2180
168;98;1;2;588
57;150;1;2;1351
54;65;1;2;2073
175;166;1;2;2665
99;7;1;2;1197
110;112;1;2;344
90;147;1;2;1358
152;123;1;2;2643
87;78;1;2;1661
62;169;1;2;2625
194;136;1;2;123
183;144;1;2;2824
86;198;1;2;1440
159;124;1;2;405
176;22;1;2;2364
126;84;1;2;1475
70;125;1;2;2573
28;77;1;2;2095
71;115;1;2;1324
133;128;1;2;2693
110;74;1;2;980
185;56;1;2;924
9;141;1;2;273
49;52;1;2;396
7;27;1;2;2370
171;152;1;2;1805
198;22;1;2;1329
171;49;1;2;1357
19;72;1;2;0
143;156;1;2;2951
36;65;1;2;1024
169;50;1;2;831
93;10;1;2;371
118;11;1;2;2422
66;17;1;2;1001
36;139;1;2;2952
41;136;1;2;325
171;58;1;2;2774
128;76;1;2;1997
104;171;1;2;1952
55;158;1;2;2968
31;126;1;2;2169
62;170;1;2;2379
185;87;1;2;2741
160;153;1;2;2957
161;188;1;2;95
65;181;1;2;1982
191;103;1;2;1839
117;182;1;2;2467
114;85;1;2;1837
18;139;1;2;2994
138;121;1;2;920
108;134;1;2;2889
39;119;1;2;528
180;30;1;2;2880
137;190;1;2;1019
184;6;1;2;2399
118;196;1;2;2701
109;64;1;2;283
176;129;1;2;1167
13;146;1;2;2658
160;84;1;2;130
32;191;1;2;64
73;181;1;2;534
1;160;1;2;963
81;48;1;2;2704
101;183;1;2;2709
52;100;1;2;1657
106;8;1;2;2672
189;184;1;2;1401
108;148;1;2;146
118;59;1;2;2581
49;90;1;2;1523
113;163;1;2;2703
199;115;1;2;2862
162;196;1;2;2661
18;48;1;2;1843
79;51;1;2;94
136;156;1;2;1902
9;144;1;2;1437
10;4;1;2;536
108;121;1;2;2195
90;121;1;2;1684
13;33;1;2;2598
69;183;1;2;2113
83;144;1;2;460
145;161;1;2;1659
140;192;1;2;2109
35;127;1;2;1865
137;87;1;2;1560
126;48;1;2;2363
62;108;1;2;1636
57;197;1;2;2156
94;161;1;2;1341

1;1;5;6
2;1;29;48
3;1;40;99
4;1;31;150
5;1;20;201
6;1;44;252
7;1;9;303
8;1;28;354
9;1;23;405
10;1;8;456
*** EOF ***
