**** 1 ****
100
14;94;1;2;65
117;34;1;2;3
100;28;1;2;39
57;81;1;2;16
76;22;1;2;97
39;73;1;2;91
192;61;1;2;35
180;89;1;2;96
142;58;1;2;52
122;60;1;2;15
40;73;1;2;9
5;141;1;2;42
108;41;1;2;22
199;49;1;2;54
115;76;1;2;76
164;115;1;2;0
55;106;1;2;60
142;37;1;2;0
39;130;1;2;9
191;52;1;2;68
7;91;1;2;93
68;95;1;2;33
10;154;1;2;25
84;152;1;2;25
39;18;1;2;1
15;181;1;2;15
167;188;1;2;72
27;81;1;2;61
79;119;1;2;90
189;62;1;2;41
109;20;1;2;31
54;87;1;2;77
140;48;1;2;82
17;132;1;2;33
143;122;1;2;2
144;88;1;2;35
11;54;1;2;22
183;80;1;2;2
144;110;1;2;73
35;98;1;2;86
128;159;1;2;5
112;12;1;2;91
189;151;1;2;90
124;120;1;2;21
9;62;1;2;94
112;5;1;2;81
99;167;1;2;34
121;149;1;2;65
175;45;1;2;75
100;31;1;2;24
86;158;1;2;82
91;69;1;2;46
134;10;1;2;48
25;85;1;2;67
198;93;1;2;28
93;156;1;2;84
26;54;1;2;50
61;126;1;2;51
126;101;1;2;95
53;200;1;2;77
78;38;1;2;86
12;128;1;2;55
158;14;1;2;16
7;38;1;2;0
126;187;1;2;44
155;31;1;2;0
91;57;1;2;53
42;117;1;2;79
93;194;1;2;31
140;199;1;2;82
17;28;1;2;19
155;39;1;2;99
10;149;1;2;12
178;107;1;2;1
30;32;1;2;39
127;138;1;2;70
27;29;1;2;26
132;22;1;2;94
163;114;1;2;39
94;5;1;2;37
177;173;1;2;16
48;127;1;2;7
47;89;1;2;55
59;18;1;2;13
12;200;1;2;96
152;126;1;2;34
122;104;1;2;14
100;35;1;2;35
146;198;1;2;0
185;43;1;2;4
175;171;1;2;28
191;19;1;2;6
150;65;1;2;94
105;76;1;2;64
70;87;1;2;63
67;38;1;2;40
153;111;1;2;43
67;10;1;2;29
2;155;1;2;78
154;92;1;2;21

1;1;10;412
2;1;8;600
3;1;11;711
4;1;6;866
5;1;18;1031
6;1;3;1106
7;1;2;1618
8;1;13;2796
9;1;22;3144
10;1;16;3714
*** EOF ***
