**** 28 ****
100
20;18;1;2;203
18;18;1;2;74
19;15;1;2;3
4;18;1;2;110
16;14;1;2;302
5;16;1;2;198
6;18;1;2;193
8;12;1;2;318
17;1;1;2;246
1;10;1;2;350
1;9;1;2;219
16;6;1;2;8
11;16;1;2;195
6;12;1;2;12
8;19;1;2;177
2;3;1;2;164
20;9;1;2;301
14;8;1;2;364
4;4;1;2;36
10;16;1;2;86
12;16;1;2;274
3;12;1;2;252
12;14;1;2;159
7;11;1;2;162
11;19;1;2;341
8;20;1;2;75
12;12;1;2;383
5;17;1;2;362
9;20;1;2;117
17;1;1;2;232
3;13;1;2;220
10;7;1;2;331
14;18;1;2;96
13;16;1;2;366
16;18;1;2;356
9;5;1;2;368
4;8;1;2;199
20;4;1;2;395
2;4;1;2;26
20;1;1;2;186
12;3;1;2;330
12;4;1;2;277
15;17;1;2;386
3;10;1;2;102
2;17;1;2;91
18;5;1;2;276
6;8;1;2;275
17;19;1;2;39
4;1;1;2;234
10;12;1;2;194
9;3;1;2;309
11;7;1;2;52
8;13;1;2;29
15;8;1;2;350
9;9;1;2;26
20;18;1;2;102
8;16;1;2;301
16;12;1;2;160
7;8;1;2;392
1;17;1;2;363
16;17;1;2;257
17;8;1;2;343
9;7;1;2;8
10;1;1;2;195
20;1;1;2;375
18;13;1;2;152
12;20;1;2;247
14;7;1;2;11
6;13;1;2;238
18;6;1;2;106
1;1;1;2;203
10;17;1;2;362
14;17;1;2;108
14;7;1;2;181
1;6;1;2;281
16;16;1;2;53
8;7;1;2;125
8;12;1;2;323
19;17;1;2;336
17;6;1;2;301
3;18;1;2;13
18;8;1;2;181
20;13;1;2;9
1;6;1;2;375
2;18;1;2;333
15;13;1;2;308
9;12;1;2;354
6;11;1;2;278
9;9;1;2;334
17;17;1;2;372
10;12;1;2;49
15;1;1;2;328
8;1;1;2;0
18;1;1;2;177
5;14;1;2;254
18;8;1;2;158
18;16;1;2;42
5;13;1;2;152
3;14;1;2;53
9;2;1;2;381

1;1;14;122
2;1;6;422
3;1;19;457
4;1;3;497
5;1;20;515
6;1;18;619
7;1;4;845
8;1;18;913
9;1;4;1550
10;1;18;1575
*** EOF ***
