**** 30 ****
100
3;15;1;2;229
19;16;1;2;70
14;17;1;2;15
20;14;1;2;338
17;2;1;2;231
13;20;1;2;259
19;11;1;2;138
19;17;1;2;24
3;19;1;2;189
6;18;1;2;106
7;20;1;2;181
8;19;1;2;8
10;12;1;2;137
5;4;1;2;150
15;20;1;2;343
18;5;1;2;175
17;3;1;2;97
7;13;1;2;165
11;15;1;2;143
12;12;1;2;41
19;10;1;2;180
12;17;1;2;330
20;18;1;2;114
9;3;1;2;37
19;9;1;2;68
3;7;1;2;72
18;15;1;2;67
15;2;1;2;39
12;4;1;2;306
16;8;1;2;377
17;18;1;2;387
9;9;1;2;115
20;20;1;2;33
6;9;1;2;107
15;19;1;2;275
15;13;1;2;273
8;10;1;2;8
7;16;1;2;321
18;20;1;2;36
4;15;1;2;143
14;11;1;2;300
1;19;1;2;240
8;10;1;2;372
1;15;1;2;32
20;1;1;2;170
8;16;1;2;283
1;15;1;2;144
9;1;1;2;252
2;18;1;2;371
19;14;1;2;245
2;7;1;2;267
15;19;1;2;217
7;18;1;2;27
19;11;1;2;113
11;10;1;2;114
14;17;1;2;1
9;18;1;2;295
13;18;1;2;167
17;20;1;2;56
20;10;1;2;269
5;3;1;2;287
4;17;1;2;97
2;16;1;2;167
1;6;1;2;177
14;17;1;2;186
20;2;1;2;375
13;10;1;2;264
8;14;1;2;261
15;11;1;2;192
4;10;1;2;93
5;7;1;2;156
5;2;1;2;184
14;3;1;2;19
1;3;1;2;385
18;9;1;2;113
5;20;1;2;174
12;13;1;2;355
16;12;1;2;0
9;19;1;2;162
14;2;1;2;12
7;6;1;2;50
3;10;1;2;143
8;4;1;2;206
19;16;1;2;120
4;14;1;2;0
9;10;1;2;360
3;1;1;2;352
10;16;1;2;175
11;4;1;2;93
13;17;1;2;114
17;4;1;2;12
19;18;1;2;73
3;17;1;2;348
1;16;1;2;204
1;19;1;2;217
2;8;1;2;126
14;2;1;2;306
18;4;1;2;173
13;6;1;2;36
7;18;1;2;345

1;1;5;45
2;1;7;137
3;1;7;151
4;1;20;216
5;1;2;415
6;1;19;623
7;1;10;670
8;1;4;775
9;1;10;1301
10;1;11;1481
*** EOF ***
