**** 26 ****
100
132;146;1;2;11531
74;137;1;2;5060
67;57;1;2;994
32;70;1;2;11071
128;47;1;2;3442
67;147;1;2;13339
92;72;1;2;6039
23;92;1;2;5925
26;136;1;2;13538
36;53;1;2;10141
64;34;1;2;2594
14;107;1;2;10921
135;23;1;2;11846
50;106;1;2;14233
56;83;1;2;5943
46;51;1;2;11319
110;45;1;2;7955
149;67;1;2;2942
96;92;1;2;8667
8;29;1;2;1706
91;145;1;2;9016
19;8;1;2;4956
136;142;1;2;13960
9;41;1;2;10430
101;148;1;2;7411
90;96;1;2;4528
126;55;1;2;9217
84;106;1;2;9427
133;51;1;2;13191
18;58;1;2;2936
6;51;1;2;2285
126;69;1;2;8518
5;106;1;2;11987
57;16;1;2;14143
63;117;1;2;10434
54;108;1;2;5217
147;135;1;2;10915
82;69;1;2;5066
37;103;1;2;7846
84;120;1;2;3376
62;28;1;2;2254
131;3;1;2;6616
110;59;1;2;12676
80;115;1;2;3776
142;80;1;2;7944
52;35;1;2;2621
109;31;1;2;13378
71;14;1;2;4500
39;50;1;2;7431
58;134;1;2;1880
134;45;1;2;3803
12;77;1;2;7508
10;88;1;2;3242
114;17;1;2;5883
136;61;1;2;10235
123;14;1;2;9459
22;123;1;2;8541
3;95;1;2;1073
6;35;1;2;11649
111;92;1;2;9792
88;127;1;2;12689
40;40;1;2;8375
98;50;1;2;3993
65;65;1;2;12448
48;50;1;2;4671
12;75;1;2;4889
10;96;1;2;3611
90;150;1;2;11752
85;5;1;2;5877
77;115;1;2;7166
7;53;1;2;5204
130;144;1;2;869
82;144;1;2;1695
122;110;1;2;5191
80;7;1;2;0
150;70;1;2;9588
83;79;1;2;7263
41;70;1;2;5910
92;4;1;2;9571
80;132;1;2;11427
62;138;1;2;12899
20;20;1;2;3539
17;3;1;2;3733
64;26;1;2;3388
77;7;1;2;7471
41;6;1;2;11966
80;89;1;2;11623
115;31;1;2;732
150;122;1;2;7952
38;104;1;2;2638
145;15;1;2;7916
4;34;1;2;7975
59;102;1;2;11190
106;67;1;2;6844
15;143;1;2;7387
79;86;1;2;2779
63;67;1;2;12162
78;31;1;2;10187
111;30;1;2;8149
100;120;1;2;11924

1;1;1;5
2;1;143;25
3;1;120;176
4;1;96;327
5;1;117;478
6;1;130;629
7;1;16;780
8;1;17;931
9;1;30;1082
10;1;138;1233
*** EOF ***
