**** 20 ****
100
2;14;1;2;1470
14;7;1;2;179
13;20;1;2;1156
6;1;1;2;759
17;14;1;2;669
15;18;1;2;528
8;1;1;2;752
2;1;1;2;842
2;3;1;2;343
4;1;1;2;1572
6;15;1;2;1610
7;8;1;2;115
4;20;1;2;636
6;18;1;2;1447
7;14;1;2;1613
1;20;1;2;34
15;7;1;2;1862
17;8;1;2;150
8;1;1;2;1844
1;5;1;2;669
14;2;1;2;1630
19;1;1;2;1073
15;4;1;2;1630
10;9;1;2;1404
5;8;1;2;1166
14;20;1;2;1662
19;14;1;2;927
17;3;1;2;1737
15;2;1;2;1199
7;3;1;2;714
20;16;1;2;1703
7;6;1;2;1821
13;1;1;2;1259
11;10;1;2;1175
5;15;1;2;450
13;8;1;2;1642
11;18;1;2;1491
4;6;1;2;772
8;12;1;2;315
20;19;1;2;476
9;10;1;2;926
19;9;1;2;1399
9;13;1;2;84
14;15;1;2;1455
8;20;1;2;1245
9;4;1;2;1091
2;14;1;2;1028
8;9;1;2;1016
16;16;1;2;1219
5;16;1;2;1591
9;16;1;2;888
7;6;1;2;765
11;6;1;2;370
15;19;1;2;1356
1;7;1;2;1339
12;7;1;2;1485
3;8;1;2;1544
11;15;1;2;577
16;2;1;2;299
13;19;1;2;31
8;7;1;2;500
5;13;1;2;1496
9;16;1;2;1050
6;10;1;2;433
10;2;1;2;821
12;6;1;2;763
10;8;1;2;0
13;10;1;2;82
4;5;1;2;1734
11;18;1;2;1494
17;17;1;2;1751
18;1;1;2;1531
4;2;1;2;331
7;7;1;2;148
9;8;1;2;526
8;20;1;2;844
14;1;1;2;281
20;13;1;2;1766
12;8;1;2;636
5;11;1;2;12
17;7;1;2;1485
14;5;1;2;263
16;20;1;2;903
13;7;1;2;1874
12;7;1;2;765
4;14;1;2;782
13;20;1;2;1545
9;11;1;2;772
6;14;1;2;978
7;18;1;2;536
18;14;1;2;1390
17;20;1;2;251
16;7;1;2;516
17;20;1;2;1321
16;3;1;2;1235
2;18;1;2;1043
20;10;1;2;1545
17;10;1;2;851
19;15;1;2;944
8;13;1;2;1670

1;1;4;284
2;1;10;811
*** EOF ***
