**** 61 ****
100
53;36;1;2;5
62;7;1;2;5
10;88;1;2;55
43;58;1;2;141
44;75;1;2;89
46;1;1;2;23
68;45;1;2;129
23;59;1;2;9
57;4;1;2;185
54;10;1;2;147
4;62;1;2;34
9;23;1;2;140
66;85;1;2;27
21;27;1;2;136
62;70;1;2;63
4;67;1;2;15
27;35;1;2;11
56;57;1;2;170
17;13;1;2;25
3;19;1;2;35
50;22;1;2;148
36;82;1;2;171
76;47;1;2;155
55;68;1;2;33
91;81;1;2;3
6;84;1;2;69
22;62;1;2;55
33;70;1;2;11
3;86;1;2;176
81;88;1;2;146
16;89;1;2;119
64;24;1;2;100
87;99;1;2;198
94;5;1;2;165
28;48;1;2;198
83;53;1;2;81
4;26;1;2;143
60;59;1;2;112
23;13;1;2;149
99;93;1;2;137
97;60;1;2;77
16;24;1;2;53
68;62;1;2;3
67;56;1;2;108
84;83;1;2;55
82;65;1;2;107
16;20;1;2;33
11;79;1;2;43
23;2;1;2;107
24;52;1;2;100
61;1;1;2;159
91;16;1;2;34
44;36;1;2;96
47;54;1;2;51
7;89;1;2;85
62;23;1;2;0
22;38;1;2;20
7;48;1;2;199
50;22;1;2;52
57;45;1;2;3
9;58;1;2;103
21;48;1;2;71
55;43;1;2;158
51;41;1;2;11
54;48;1;2;51
39;61;1;2;173
92;82;1;2;10
13;40;1;2;9
64;41;1;2;130
16;98;1;2;75
71;58;1;2;84
27;78;1;2;83
50;33;1;2;125
8;35;1;2;117
71;89;1;2;16
22;79;1;2;77
96;23;1;2;110
58;35;1;2;150
68;98;1;2;142
98;13;1;2;139
25;35;1;2;49
9;61;1;2;126
44;10;1;2;158
69;17;1;2;145
39;39;1;2;185
55;61;1;2;115
84;8;1;2;137
47;65;1;2;71
49;32;1;2;20
91;82;1;2;132
83;58;1;2;67
32;19;1;2;79
58;62;1;2;89
69;83;1;2;157
14;21;1;2;96
51;27;1;2;108
66;11;1;2;15
4;57;1;2;179
27;57;1;2;163
48;47;1;2;96

1;1;29;736
2;1;1;5658
*** EOF ***
