**** 53 ****
100
5;2;1;2;31
11;16;1;2;8
11;1;1;2;0
12;3;1;2;31
3;12;1;2;33
1;10;1;2;28
18;20;1;2;34
3;4;1;2;22
10;12;1;2;28
13;16;1;2;27
15;12;1;2;20
7;2;1;2;8
7;4;1;2;8
8;15;1;2;3
19;17;1;2;6
4;10;1;2;7
13;7;1;2;38
19;1;1;2;1
2;11;1;2;25
10;3;1;2;12
9;10;1;2;3
9;16;1;2;16
17;14;1;2;39
18;1;1;2;25
13;12;1;2;2
11;15;1;2;23
10;7;1;2;9
9;18;1;2;10
2;19;1;2;12
7;20;1;2;34
11;20;1;2;23
6;20;1;2;10
2;17;1;2;4
13;6;1;2;4
19;10;1;2;35
1;20;1;2;2
4;1;1;2;20
5;9;1;2;37
7;3;1;2;27
19;1;1;2;26
14;12;1;2;37
9;17;1;2;17
20;11;1;2;5
4;3;1;2;2
20;1;1;2;11
8;13;1;2;22
10;8;1;2;2
10;5;1;2;23
20;11;1;2;5
7;2;1;2;5
6;7;1;2;36
3;15;1;2;5
12;14;1;2;15
17;9;1;2;17
19;1;1;2;30
2;20;1;2;22
4;1;1;2;2
19;10;1;2;26
2;1;1;2;8
19;8;1;2;9
4;13;1;2;15
13;7;1;2;10
10;19;1;2;35
5;7;1;2;16
14;18;1;2;36
16;19;1;2;35
11;15;1;2;15
13;5;1;2;36
11;18;1;2;17
19;16;1;2;16
9;11;1;2;20
4;15;1;2;26
6;4;1;2;36
14;20;1;2;15
10;6;1;2;12
6;1;1;2;30
13;11;1;2;36
20;15;1;2;0
8;5;1;2;17
17;4;1;2;4
13;4;1;2;15
13;19;1;2;29
12;5;1;2;13
20;10;1;2;4
15;19;1;2;29
19;16;1;2;22
10;8;1;2;12
18;19;1;2;19
19;18;1;2;3
8;15;1;2;38
13;7;1;2;21
8;12;1;2;32
9;15;1;2;8
14;6;1;2;17
19;1;1;2;35
20;11;1;2;10
2;20;1;2;9
7;10;1;2;39
6;20;1;2;16
1;7;1;2;30

1;1;1;804
2;1;3;854
*** EOF ***
