**** 34 ****
100
48;70;1;2;170
9;31;1;2;34
50;100;1;2;85
90;35;1;2;63
30;44;1;2;185
22;79;1;2;169
2;47;1;2;108
44;54;1;2;127
25;45;1;2;116
99;53;1;2;64
45;1;1;2;185
68;61;1;2;15
54;10;1;2;167
39;99;1;2;153
55;80;1;2;149
40;1;1;2;27
9;3;1;2;25
69;46;1;2;130
48;22;1;2;75
16;20;1;2;127
80;16;1;2;27
17;35;1;2;87
33;89;1;2;48
100;27;1;2;98
5;33;1;2;178
54;24;1;2;130
82;33;1;2;32
59;53;1;2;129
90;1;1;2;50
65;68;1;2;21
92;48;1;2;189
72;16;1;2;123
11;48;1;2;11
60;99;1;2;90
10;4;1;2;174
88;57;1;2;98
19;90;1;2;182
3;1;1;2;86
85;90;1;2;138
35;6;1;2;6
9;49;1;2;105
50;20;1;2;20
73;83;1;2;120
37;42;1;2;170
79;51;1;2;125
5;91;1;2;134
3;61;1;2;23
37;15;1;2;75
24;99;1;2;164
62;86;1;2;21
20;46;1;2;70
25;95;1;2;89
46;19;1;2;71
18;7;1;2;64
88;85;1;2;167
14;90;1;2;109
48;44;1;2;21
23;33;1;2;135
99;56;1;2;134
15;69;1;2;171
37;89;1;2;116
7;13;1;2;110
48;10;1;2;28
72;27;1;2;187
88;15;1;2;171
55;80;1;2;12
16;27;1;2;8
37;49;1;2;140
73;99;1;2;47
59;14;1;2;67
30;50;1;2;7
46;56;1;2;172
8;55;1;2;133
36;26;1;2;60
75;14;1;2;26
47;20;1;2;0
11;36;1;2;83
71;24;1;2;83
63;48;1;2;82
62;6;1;2;195
30;35;1;2;44
89;32;1;2;51
61;39;1;2;105
95;27;1;2;183
7;1;1;2;196
85;99;1;2;167
42;62;1;2;54
25;32;1;2;78
60;47;1;2;125
42;8;1;2;83
37;89;1;2;169
33;78;1;2;101
36;90;1;2;91
42;84;1;2;169
77;42;1;2;170
25;26;1;2;120
92;67;1;2;81
99;43;1;2;165
29;3;1;2;111
6;96;1;2;118

1;1;45;159
2;1;3;1116
3;1;12;1350
4;1;35;2093
5;1;39;2571
6;1;22;4329
7;1;37;5221
8;1;5;5730
9;1;9;7812
10;1;31;8002
*** EOF ***
